-8.501999061	0.036727683	0.050500002	-10.20028931	-9.9630836	1.97	0	NaN	0.005863727	0.00	0.01316
-8.487377018	0.040377715	0.0552	-10.18413807	-9.958703841	1.86	0.3	NaN	-0.026483292	0.00	-0.0016434
-8.483196196	0.043802623	0.051966667	-10.13178956	-9.955424619	1.70	0.4	NaN	0	0.00	-0.0001107
-8.481767783	0.045219825	0.055866666	-10.12179045	-9.954821081	-0.92	0	NaN	0	0.00	0.0032774
-8.468164604	0.047583644	0.060933332	-10.0832381	-9.957982615	-0.52	3.98	-0.2283359	0	0.00	-0.01204
-8.467500288	0.053559116	0.061966667	-10.08217677	-9.96016878	0.62	0.76	0.6599304	0	0.00	-0.0059648
-8.463901369	0.053765522	0.070233335	-10.11045441	-9.952293927	0.93	0	0.5100949	0	0.00	0.0036035
-8.471617403	0.056688877	0.073533335	-10.119102	-9.968206728	-1.49	0	0.1898392	0	0.00	-0.023091
-8.475709645	0.060404994	0.0721	-10.167175	-9.963210999	-5.74	0	-0.5390026	-0.004977601	0.00	-0.00032354
-8.476819974	0.058631407	0.066766667	-10.17963402	-9.976454636	-4.41	0	0.0416007	-0.002949562	0.00	-0.012738
-8.471321026	0.055301545	0.063266664	-10.20906839	-9.966631633	0.28	0	-0.9147214	0	0.00	0.0022698
-8.485540668	0.054488185	0.053533335	-10.23026211	-9.969027858	-4.65	6.57	-0.6126422	0	0.00	-0.0038118
-8.461435394	0.04699628	0.038400002	-10.22261363	-9.97548862	2.76	1.05	-0.832473	0	-0.27	-0.0098504
-8.458629549	0.04223687	0.0425	-10.22323164	-9.976159559	-0.07	0.17	0.9152814	0	0.00	-0.00086006
-8.45364624	0.041812964	0.050100002	-10.23414462	-9.97619715	-5.50	0.09	-0.113412	0	0.00	0.0036602
-8.45416191	0.034742948	0.0423	-10.22835894	-9.980235584	8.39	0	-1.5644837	0	0.00	0.00079207
-8.43887985	0.034457908	0.034366667	-10.15329556	-9.961530481	2.22	0	-0.0411074	0	-0.69	0.02123
-8.417708885	0.031748698	0.0377	-10.14577672	-9.95332444	5.65	0	-0.3330839	0	0.00	0.0013571
-8.410705156	0.029852168	0.042199998	-10.14423952	-9.97422721	-0.09	0	0	0	0.00	-0.045255
-8.397129616	0.03279061	0.048633332	-10.1257895	-9.963664691	3.42	0	-0.0147775	0	0.00	0.023143
-8.374072993	0.040305764	0.056999998	-10.07407616	-9.947900581	1.42	0.17	0.5395279	0	0.00	0.010846
-8.364726675	0.054572407	0.066033335	-10.07495824	-9.953597382	1.02	8.66	0.5984568	0	0.00	-0.011945
-8.372545174	0.066127879	0.083233337	-10.08385824	-9.971397193	-1.27	6.19	-0.2440028	-0.003645643	0.00	-0.026012
-8.365588233	0.080827668	0.075	-10.07120973	-9.966887819	-2.74	9.24	-1.1663335	0.003595312	0.00	0.0039397
-8.376476079	0.094536061	0.076166668	-10.06388487	-9.944939917	-4.54	32.346627	0.7903585	0	0.00	0.015339
-8.375994626	0.100265536	0.081533337	-10.05140887	-9.936026801	-3.20	0	1.0418534	0	0.00	0.010207
-8.38834066	0.108479975	0.081900005	-10.04491852	-9.932381598	1.85	11.007665	-0.5707119	0	0.00	0.012861
-8.395037109	0.113744652	0.073600001	-10.08896044	-9.928721609	-6.39	0	-0.1758897	0	0.00	0.0075714
-8.409363607	0.105572544	0.0575	-10.13767633	-9.920795624	-7.82	2.25452388	-0.4929759	0	0.00	0.01501
-8.403848256	0.091120285	0.053933334	-10.28102309	-9.927365729	-1.00	10.567894	-0.2210516	0	0.00	-0.011167
-8.39027094	0.083222664	0.063299999	-10.13986187	-9.914644349	5.86	0	-0.245518	0	0.00	0.011062
-8.379956306	0.071235561	0.056266665	-10.13207775	-9.905172773	5.58	2.5461064	-0.2889343	0	0.00	0.021344
